rule,iteration,angle_to_maxmargin_deg,angle_to_active_deg,tau,t_times_tau
type1,1954,11.309932474020162,0.0,0.0007348713318102694,1.4359385823572663
type1,2072,11.309932474020195,0.0,0.0006931092186195275,1.4361223009796609
type1,2196,11.309932474020195,0.0,0.0006540582405495799,1.4363118962468775
type1,2328,11.309932474020195,0.0,0.0006170573410775938,1.4365094900286381
type1,2468,11.309932474020195,0.0,0.0005821369857969196,1.4367140809467975
type1,2616,11.309932474020227,8.537736462515939e-07,0.0005492831432367581,1.436924702707359
type1,2773,11.309932474020195,0.0,0.0005182624597180101,1.437141800798042
type1,2939,11.309932474020195,0.0,0.0004890658014981859,1.4373643906031683
type1,3115,11.309932474020195,0.0,0.00046150652484930403,1.437592824905582
type1,3302,11.309932474020195,0.0,0.0004354413535427206,1.4378273493980633
type1,3501,11.309932474020162,0.0,0.0004107592416104516,1.4380681048781911
type1,3711,11.309932474020195,0.0,0.0003875809338878158,1.4383128456576846
type1,3934,11.309932474020195,0.0,0.0003656743480266741,1.438562885136936
type1,4170,11.309932474020195,0.0,0.0003450400868774829,1.4388171622791037
type1,4420,11.309932474020195,0.0,0.0003255827427010362,1.43907572273858
type1,4685,11.309932474020195,0.0,0.0003072227403708725,1.4393385386375377
type1,4966,11.309932474020195,0.0,0.0002898923714980989,1.4396055168595592
type1,5265,11.309932474020195,0.0,0.00027348098710334664,1.43987739709912
type1,5581,11.309932474020227,8.537736462515939e-07,0.00025804554084637906,1.4401521634636416
type1,5916,11.309932474020227,8.537736462515939e-07,0.00024348047808601714,1.4404305083568774
type1,6271,11.309932474020162,0.0,0.00022974201290902683,1.4407121629525073
type1,6647,11.309932474020195,0.0,0.00021678905287367742,1.4409968344513338
type1,7046,11.309932474020195,0.0,0.0002045536358355507,1.4412849180972902
type1,7469,11.309932474020162,0.0,0.00019300789846754657,1.4415759936541053
type1,7917,11.309932474020195,0.0,0.00018212323396742873,1.4418696433201332
type1,8392,11.309932474020195,0.0,0.0001718501031450773,1.4421660655934887
type1,8896,11.309932474020162,0.0,0.0001621476340151842,1.4424653521990787
type1,9430,11.309932474020162,0.0,0.00015299755596586933,1.4427669527581477
type1,9996,11.309932474020162,0.0,0.00014436483320157768,1.4430708726829704
type1,10596,11.309932474020195,0.0,0.00013621904936133496,1.4433770470327052
type1,11232,11.309932474020162,0.0,0.00012853324011601462,1.4436853529830762
type1,11906,11.309932474020162,0.0,0.00012128301874444209,1.4439956211713274
type1,12621,11.309932474020195,0.0,0.0001144368965783383,1.4443080717152077
type1,13378,11.309932474020162,0.0,0.0001079849007653274,1.4446220024385499
type1,14182,11.309932474020227,8.537736462515939e-07,0.00010188536977284997,1.4449383141185583
type1,15033,11.309932474020195,0.0,9.613888383367505e-05,1.445255840671637
type1,15935,11.309932474020227,8.537736462515939e-07,9.071697245313465e-05,1.4455749560407007
type1,16892,11.309932474020162,0.0,8.559648914942857e-05,1.4458958947121474
type1,17905,11.309932474020162,0.0,8.077173107833207e-05,1.4462178449575358
type1,18980,11.309932474020162,0.0,7.621399144056213e-05,1.4465415575418692
type1,20119,11.309932474020162,0.0,7.19154258784379e-05,1.446866453248292
type1,21327,11.309932474020195,0.0,6.785730715071735e-05,1.447192789603349
type1,22607,11.309932474020227,8.537736462515939e-07,6.402973441118624e-05,1.4475202058336873
type1,23964,11.309932474020195,0.0,6.041766059177593e-05,1.4478488184213183
type1,25402,11.309932474020162,0.0,5.701040982564913e-05,1.4481784303911391
type1,26927,11.309932474020227,8.537736462515939e-07,5.379393325877907e-05,1.448509240859144
type1,28543,11.309932474020162,0.0,5.075993908041608e-05,1.4488409411723162
type1,30257,11.309932474020162,0.0,4.7895488192042125e-05,1.4491737862266185
type1,32073,11.309932474020195,0.0,4.519400663312758e-05,1.4495073747443008
type1,33998,11.309932474020195,0.0,4.264491526716027e-05,1.449841829252915
type1,36039,11.309932474020195,0.0,4.023910713482289e-05,1.450177182031882
type1,38202,11.309932474020195,0.0,3.796956287327644e-05,1.4505132408849066
type1,40495,11.309932474020195,0.0,3.5827881806616165e-05,1.4508500737589216
type1,42925,11.309932474020162,0.0,3.3807513899717075e-05,1.4511875341453555
type1,45502,11.309932474020195,0.0,3.190026425848383e-05,1.4515258242895313
type1,48233,11.309932474020227,8.537736462515939e-07,3.0101065164155097e-05,1.4518646760626928
type1,51128,11.309932474020195,0.0,2.8403304531139057e-05,1.4522041540680777
type1,54197,11.309932474020195,0.0,2.6801192776159852e-05,1.4525442448895356
type1,57450,11.309932474020162,0.0,2.5289553919923623e-05,1.4528848726996122
type1,60899,11.309932474020227,8.537736462515939e-07,2.386288946026782e-05,1.45322610524085
type1,64554,11.309932474020162,0.0,2.2517082582541874e-05,1.453567749033408
type1,68429,11.309932474020162,0.0,2.1246984913300934e-05,1.4539099306322696
type1,72536,11.309932474020195,0.0,2.004870027950475e-05,1.4542525234741563
type1,76890,11.309932474020162,0.0,1.891787739992985e-05,1.454595593280606
type1,81505,11.309932474020162,0.0,1.785091780031913e-05,1.4549390553150106
type1,86397,11.309932474020195,0.0,1.6844137126020137e-05,1.4552829152767617
type1,91583,11.309932474020162,0.0,1.5894076175334822e-05,1.4556271783656891
type1,97080,11.309932474020162,0.0,1.4997649201778868e-05,1.4559717845086926
type1,102907,11.309932474020195,0.0,1.4151775269064334e-05,1.4563167376136035
type1,109084,11.309932474020195,0.0,1.335358101499255e-05,1.4566620314394472
type1,115631,11.309932474020162,0.0,1.260049292348965e-05,1.4570075972360317
type1,122572,11.309932474020162,0.0,1.1889775081777422e-05,1.4573535113236222
type1,129929,11.309932474020195,0.0,1.1219201860881577e-05,1.4576996785824825
type1,137728,11.309932474020195,0.0,1.0586417673156186e-05,1.4580461332884551
type1,145995,11.309932474020195,0.0,9.989334148892186e-06,1.4583928390675147
type1,154758,11.309932474020195,0.0,9.425941023029782e-06,1.458739780842043
type1,164047,11.309932474020195,0.0,8.894322701773259e-06,1.4590869562577977
type1,173894,11.309932474020195,0.0,8.392666618095278e-06,1.4594343688870604
type1,184331,11.309932474020227,8.537736462515939e-07,7.919351374566457e-06,1.4597819582252096
type1,195395,11.309932474020162,0.0,7.472707933043629e-06,1.4601297665770598
type1,207124,11.309932474020195,0.0,7.051224353938818e-06,1.4604777930852237
type1,219556,11.309932474020227,8.537736462515939e-07,6.653546127952642e-06,1.4608259736687703
type1,232734,11.309932474020227,8.537736462515939e-07,6.278301939229152e-06,1.4611743235245576
type1,246704,11.309932474020195,0.0,5.924196059631753e-06,1.461522864695392
type1,261512,11.309932474020162,0.0,5.590074457071455e-06,1.4618715514176703
type1,277208,11.309932474020227,8.537736462515939e-07,5.274813032855636e-06,1.4622203712118451
type1,293847,11.309932474020195,0.0,4.977315928581095e-06,1.4625693536657691
type1,311485,11.309932474020195,0.0,4.696593667289342e-06,1.4629184784556208
type1,330181,11.309932474020227,8.537736462515939e-07,4.431713881619863e-06,1.463267721147128
type1,350000,11.309932474020162,0.0,4.181763150636264e-06,1.4636171027226923
type7,1,11.309932474020162,0.0,0.5,0.5
type7,2,11.272067821734503,0.03786465227759471,0.4289251321713149,0.8578502643426298
type7,3,11.234348145025214,0.07558432899232831,0.37265753332383916,1.1179725999715175
type7,4,11.197627025664966,0.11230544835352647,0.32867176064088655,1.3146870425635462
type7,5,11.162272267776013,0.1476602062420851,0.2940655173964176,1.470327586982088
type7,6,11.128396367070055,0.18153610694838834,0.26644527869016865,1.598671672141012
type7,7,11.095987108539731,0.21394536548096302,0.2440311187420126,1.7082178311940883
type7,8,11.064975684839602,0.24495678917816685,0.22554098880003723,1.8043279104002978
type7,9,11.035271002375637,0.27466147164380394,0.21005450329153724,1.8904905296238352
type7,10,11.006776551911532,0.3031559221077179,0.19690505276323084,1.9690505276323083
type7,11,10.979398417603631,0.330534056414526,0.185603115678676,2.0416342724654357
type7,12,10.95304880198433,0.3568836720342457,0.17578360319417513,2.109403238330102
type7,13,10.927647296990985,0.38228517702878384,0.16716994569572802,2.1732092940444643
type7,14,10.903121043135549,0.40681143088302746,0.1595494617330685,2.233692464262959
type7,15,10.879404364683998,0.43052810933469726,0.15275627664854946,2.291344149728242
type7,16,10.856438183385379,0.45349429063415325,0.14665931632892884,2.3465490612628614
type7,17,10.834169364795972,0.4757631092237373,0.14115374706009545,2.399613700021623
type7,18,10.812550073352106,0.4973824006671229,0.13615478489425575,2.4507861280966035
type7,20,10.771091675835086,0.5388407981846713,0.1274117265474517,2.548234530949034
type7,21,10.751178275552205,0.5587541984674309,0.12356296138098233,2.594822189000629
type7,22,10.731764906497927,0.5781675675209647,0.12000699784037656,2.6401539524882844
type7,23,10.712822380027161,0.5971100939920809,0.11671015794128548,2.684333632649566
type7,25,10.676245571921747,0.633686902098472,0.1107833822724297,2.7695845568107424
type7,26,10.658564571922103,0.6513679020977524,0.10810780517989065,2.810802934677157
type7,28,10.624314476392623,0.6856179976274752,0.10324038805923569,2.8907308656585995
type7,29,10.607708980777577,0.7022234932421024,0.10101871948871305,2.9295428651726785
type7,31,10.57545612909847,0.7344763449211678,0.09693809376717902,3.0050809067825495
type7,33,10.544386105550783,0.765546368469042,0.09327519410867399,3.0780814055862415
type7,35,10.514398610521997,0.7955338634979027,0.08996551306578215,3.1487929573023754
type7,37,10.48540620545018,0.8245262685697285,0.0869574145337942,3.2174243377503853
type7,39,10.45733217556094,0.8526002984588328,0.08420905287091786,3.2841530619657964
type7,42,10.416797103979343,0.8931353700406305,0.08050016157555565,3.3810067861733373
type7,44,10.390739191181906,0.9191932828380479,0.07826370917169218,3.4436032035544555
type7,47,10.352973655035463,0.9569588189848652,0.07520874196510505,3.5348108723599374
type7,50,10.316662296321857,0.9932701776981467,0.07246140976574482,3.623070488287241
type7,53,10.281676454995766,1.0282560190243104,0.06997449479299603,3.7086482240287895
type7,56,10.24790480289163,1.0620276711282675,0.06771019871694757,3.791771128149064
type7,59,10.215250294711561,1.094682179308226,0.06563787944850392,3.8726348874617313
type7,63,10.173303002903085,1.1366294711166292,0.06313063594574123,3.9772300645816974
type7,66,10.142940984364362,1.1669914896552518,0.06141588739031771,4.053448567760969
type7,70,10.103800646741675,1.2061318272778965,0.059319194305845445,4.152343601409181
type7,75,10.056847756897216,1.253084717122524,0.05695917084402792,4.271937813302094
type7,79,10.020724260436914,1.2892082135828875,0.055248930355702,4.364665498100457
type7,84,9.977207093843226,1.332725380176601,0.05330005832929492,4.477204899660774
type7,89,9.935354725062442,1.3745777489578683,0.05153146083615703,4.586300014417976
type7,94,9.895023614674304,1.4149088593458474,0.04991734242399334,4.692230187855373
type7,100,9.848460045837154,1.4614724281827376,0.04815508106124,4.815508106124
type7,106,9.803722458657626,1.5062100153621611,0.04655602929889541,4.934939105682913
type7,112,9.760651058633457,1.5492814153865107,0.04509674568129394,5.050835516304921
type7,119,9.712323337588892,1.5976091364307063,0.043545719585957585,5.181940630728953
type7,126,9.665885953859458,1.6440465201600833,0.042134730578904676,5.308976052941989
type7,134,9.614920754355486,1.6950117196645154,0.040668567902098426,5.449588098881189
type7,142,9.566002066687028,1.7439304073330306,0.03933606286789437,5.585720927241001
type7,150,9.518949855032712,1.7909826189875198,0.03811822372045026,5.71773355806754
type7,159,9.468053930720428,1.841878543299617,0.036866102102384266,5.861710234279098
type7,169,9.413810183062786,1.896122290957276,0.03560059108843028,6.016499893944717
type7,179,9.361777490199179,1.9481549838209198,0.034448457851847074,6.1662739554806265
type7,190,9.30686439838288,2.003068075637257,0.03329317946946578,6.325704099198497
type7,201,9.254170002022608,2.055762471997532,0.03223881277620777,6.480001368017762
type7,213,9.198991348878975,2.1109411251409678,0.03118749445504286,6.6429363189241295
type7,226,9.141689414890132,2.168243059129822,0.030148696397485276,6.813605385831672
type7,240,9.082597411327228,2.227335062692705,0.029129811536240773,6.991154768697785
type7,254,9.025975683750742,2.2839567902693796,0.028199776589076894,7.162743253625531
type7,269,8.967806105672281,2.3421263683477003,0.027288092155769317,7.340496789901946
type7,285,8.908353873304243,2.401578600715724,0.026398938653844364,7.523697516345644
type7,303,8.844382008688601,2.465550465331415,0.02548689823232874,7.722530164395608
type7,321,8.783212925230195,2.5267195487898593,0.024655088633976373,7.9142834515064155
type7,340,8.721409768500427,2.5885227055195723,0.023851832471373704,8.10962304026706
type7,360,8.659147543262264,2.6507849307578386,0.023077820737802596,8.308015465608934
type7,382,8.593670522183558,2.7162619518366222,0.02229937023271503,8.518359428897142
type7,405,8.52828451549269,2.7816479585272407,0.02155587478494354,8.730129287902134
type7,429,8.463094131343242,2.8468383426769988,0.020846024081236408,8.94294433085042
type7,455,8.395654294263815,2.9142781797563964,0.0201424894280402,9.164832689758292
type7,482,8.328806290247824,2.9811261837723046,0.019474012268289074,9.386473913315333
type7,511,8.260291349155692,3.0496411248643933,0.018816748943275435,9.615358710013748
type7,542,8.190468362658942,3.119464111361171,0.018174090706466868,9.850357162905043
type7,575,8.119661218313585,3.190271255706653,0.01754855169351258,10.090417223769734
type7,609,8.050154771508076,3.259777702512066,0.01695850678639621,10.327730632915292
type7,646,7.978121210572373,3.331811263447692,0.016370519043956446,10.575355302395865
type7,684,7.907692647937886,3.4022398260822393,0.01581734120697516,10.819061385571011
type7,726,7.833646735941994,3.4762857380780154,0.015257470553784066,11.076923622047232
type7,769,7.761583137310662,3.5483493367094496,0.01473267572224646,11.329427630407528
type7,815,7.688293351696096,3.621639122324133,0.014218059033529906,11.587718112326874
type7,864,7.614141605247019,3.695790868773064,0.01371585248242669,11.850496544816659
type7,916,7.539452704671147,3.7704797693490506,0.013227694004024251,12.116567707686213
type7,971,7.46451403976007,3.84541843426017,0.012754725724469668,12.384838678460047
type7,1029,7.38957803442448,3.9203544395956524,0.012297683312571212,12.654316128635777
type7,1091,7.313672775721494,3.9962596982987746,0.011850059891710356,12.928415341855999
type7,1157,7.2371782987327595,4.07275417528734,0.011413731979665009,13.205687900472416
type7,1226,7.16149665880295,4.148435815217059,0.010995865870140908,13.480931556792752
type7,1300,7.0847292221932845,4.225203251826752,0.010585332942944366,13.760932825827675
type7,1378,7.008258273178986,4.30167420084119,0.010189066014785525,14.040532968374453
type7,1460,6.9323022929182,4.377630181101808,0.009807389304612607,14.318788384734408
type7,1548,6.855347281644774,4.454585192375313,0.00943224041149496,14.601108156994197
type7,1641,6.778638874251071,4.531293599768997,0.009069335357342286,14.88277932139869
type7,1739,6.702427735917198,4.60750473810296,0.008719220109841663,15.162723771014653
type7,1844,6.625504092500284,4.68442838151968,0.008375934720030112,15.445223623735526
type7,1954,6.549634342367162,4.760298131652988,0.008046891909108922,15.723626790398834
type7,2072,6.47306274476932,4.836869729250957,0.007724036710702019,16.004204064574584
type7,2196,6.397416334571908,4.912516139448277,0.00741385186329484,16.280818691795467
type7,2328,6.321751974757,4.988180499263043,0.007112005061932865,16.55674778417971
type7,2468,6.246408624439002,5.063523849581127,0.006819519288088906,16.83057360300342
type7,2616,6.171673584108505,5.138258889911539,0.006537110197783118,17.101080277400637
type7,2773,6.097328475178162,5.2126039988419075,0.006263573335434071,17.368888859158677
type7,2939,6.023657452883552,5.2862750211364995,0.005999595304805662,17.63281060082384
type7,3115,5.950494259584606,5.359438214435407,0.005744231864578602,17.893282258162344
type7,3302,5.877732399651593,5.432200074368434,0.005496825575091391,18.15051804895177
type7,3501,5.805315141653037,5.504617332367047,0.005256940681635959,18.404549326407494
type7,3711,5.733884110518519,5.576048363501622,0.00502640381647974,18.652984562956316
type7,3934,5.663018198248004,5.646914275772018,0.0048035495179566375,18.897163803641412
type7,4170,5.592991979418407,5.716940494601754,0.0045889730865594554,19.13601777095293
type7,4420,5.523761372563763,5.786171101456354,0.004382261069690229,19.369593928030813
type7,4685,5.455308877327711,5.854623596692434,0.0041831066164368545,19.59785449800666
type7,4966,5.387637737967625,5.922294736052461,0.0039912808138816555,19.820700521736303
type7,5265,5.32055029782614,5.989382176194,0.003806019294202556,20.03869158397646
type7,5581,5.254524869735411,6.055407604284741,0.0036284197580417534,20.250210669631027
type7,5916,5.189366825679538,6.120565648340672,0.003457716186072875,20.455848956807127
type7,6271,5.125118470782045,6.184814003238119,0.0032938035064037727,20.65544178865806
type7,6647,5.0618239588274605,6.248108515192725,0.003136578750475488,20.848838954410567
type7,7046,4.999376267051141,6.310556206969085,0.0029855749634597564,21.036361192537445
type7,7469,4.937849383463976,6.372083090556137,0.0028407804095197204,21.21778887870279
type7,7917,4.877309777263429,6.43262269675674,0.002702153761190105,21.39295132734206
type7,8392,4.817694895429549,6.492237578590437,0.0025693596876969495,21.5620664991528
type7,8896,4.758968508798454,6.55096396522156,0.002442139914161874,21.72527667638403
type7,9430,4.701218916956652,6.608713557063401,0.0023205080575156843,21.882390982372904
type7,9996,4.644422889159549,6.665509584860593,0.002204235996722846,22.033543023241567
type7,10596,4.58857128948314,6.721361184536884,0.0020931327305159374,22.178834412546873
type7,11232,4.533665191448309,6.776267282571914,0.001987032420220513,22.3183481439168
type7,11906,4.479712655809818,6.830219818210244,0.0018857852349612235,22.452159007448326
type7,12621,4.426654637212651,6.883277836807365,0.0017891222657822876,22.580512116438253
type7,13378,4.3745876771794,6.9353447968407975,0.0016970611085621436,22.703283510344356
type7,14182,4.323341716373199,6.9865907576469395,0.0016091513072610225,22.82098383957582
type7,15033,4.273084399084118,7.036848074936017,0.0015255334105344924,22.933343760565023
type7,15935,4.223731692883708,7.086200781136394,0.001445916541149504,23.040680083217346
type7,16892,4.175226673994502,7.134705800025577,0.0013700709021543453,23.143237679191202
type7,17905,4.127669147978083,7.182263326042033,0.0012980136771425655,23.240934889237636
type7,18980,4.080925800564162,7.22900667345591,0.0012294086273422042,23.334175746955037
type7,20119,4.035059508526547,7.274872965493586,0.0011642209841453677,23.422961980020652
type7,21327,3.9900122959043673,7.31992017811582,0.0011022429876989238,23.507536198654947
type7,22607,3.9458126131676905,7.364119860852418,0.001043392535079008,23.587975040531134
type7,23964,3.902422993540837,7.407509480479214,0.0009875011581764028,23.664477754539316
type7,25402,3.859848094194554,7.450084379825594,0.0009344605037049965,23.73716571511432
type7,26927,3.818041552701973,7.491890921318237,0.0008841031350965233,23.806245118744084
type7,28543,3.777021974795573,7.532910499224625,0.0008363455329056365,23.87181054572558
type7,30257,3.736737878024096,7.573194595995911,0.0007910257861926422,23.934067212830776
type7,32073,3.697217971192974,7.612714502827159,0.0007480775663168178,23.993091784479297
type7,33998,3.6584274785206574,7.651504995499616,0.000707366797567603,24.049056383703366
type7,36039,3.620343641328582,7.689588832691477,0.0006687785178457001,24.102109004641186
type7,38202,3.582969333541768,7.726963140478368,0.0006322275923858217,24.15235848432316
type7,40495,3.546278240797303,7.763654233222836,0.0005976034150820456,24.199950293747438
type7,42925,3.5102679321171655,7.799664541902704,0.0005648222339882628,24.24499439394618
type7,45502,3.4748992225356696,7.835033251484256,0.0005337708754793198,24.28764237606001
type7,48233,3.44018292318563,7.869749550834327,0.0005043845579965103,24.32798038584568
type7,51128,3.406095131054818,7.903837342965136,0.00047657121219215384,24.36613293696044
type7,54197,3.372620642479775,7.937311831540435,0.00045025019087053825,24.40220959461056
type7,57450,3.3397506612433774,7.97018181277679,0.00042534915843645433,24.4363091521743
type7,60899,3.3074629061540546,8.002469567866163,0.000401788869630924,24.468540371653642
type7,64554,3.2757601214969685,8.034172352523088,0.00037951146591817754,24.49898317088203
type7,68429,3.2446153363705466,8.065317137649485,0.0003584407613705244,24.527742859823615
type7,72536,3.214025356045989,8.095907117974079,0.0003385201588162649,24.55489823989659
type7,76890,3.183969930365707,8.125962543654525,0.00031968448439531686,24.580540005155914
type7,81505,3.154442534780952,8.15548993923922,0.0003018801689302917,24.604743168663425
type7,86397,3.1254290029744465,8.18450347104541,0.00028505140092702805,24.627585885892444
type7,91583,3.0969156994517624,8.213016774568224,0.0002691453898645971,24.649142239969393
type7,97080,3.068894714678285,8.241037759341749,0.0002541149436520873,24.669478729744636
type7,102907,3.0413531458865655,8.26857932813344,0.00023991237240078304,24.68866250664738
type7,109084,3.0142793163671433,8.29565315765274,0.00022649294727926397,24.70675666101123
type7,115631,2.987666684428076,8.322265789592091,0.00021381652009592813,24.723818035212265
type7,122572,2.961497845636813,8.348434628383293,0.0002018397971010564,24.739907610270684
type7,129929,2.9357688094827443,8.374163664537528,0.00019052771277978183,24.755075193764274
type7,137728,2.9104660857189897,8.399466388301196,0.000179842688871147,24.769373852845334
type7,145995,2.885581740158928,8.424350733861145,0.0001697513672976952,24.782850868627012
type7,154758,2.8611065109192073,8.448825963101019,0.0001602214552169242,24.795551966460756
type7,164047,2.837030521876341,8.472901952143827,0.0001512220332993114,24.807520896652136
type7,173894,2.8133438072218753,8.496588666798237,0.00014272372369750994,24.818799208654795
type7,184331,2.790040987021797,8.519891486998157,0.0001347002090982384,24.82942424328738
type7,195395,2.7671099911969845,8.542822482823007,0.00012712420723043824,24.83943447179148
type7,207124,2.744542002682855,8.5653904713372,0.00011997095880603364,24.84886487174091
type7,219556,2.7223324788249217,8.587599995195212,0.00011321825372438835,24.85774691471181
type7,232734,2.7004719483758888,8.609460525644279,0.000106843488480672,24.86611244806072
type7,246704,2.6789508482946096,8.630981625725378,0.00010082524648876425,24.873991609764097
type7,261512,2.6577640432306757,8.652168430789171,9.514443449081184e-05,24.881411352561187
type7,277208,2.6369044914695863,8.673027982550456,8.978239418469246e-05,24.888397927150226
type7,293847,2.6163628874776936,8.693569586542397,8.472088163642531e-05,24.89497690621867
type7,311485,2.5961331345161796,8.713799339503794,7.994340481902826e-05,24.90117145005502
type7,330181,2.5762095161194147,8.73372295790065,7.543439325442479e-05,24.90700339913923
type7,350000,2.5565839135936725,8.753348560426362,7.11785546021792e-05,24.912494110762722
